Lemma,Register,Mood,Usage_Category,Full_Sentence
make,LOW,Statement,IDIOMATIC,Don't make a big deal out of it; it was just a tiny mistake.
make,LOW,Statement,IDIOMATIC,I'll make sure to text you when I arrive at the station.
make,LOW,Statement,IDIOMATIC,"My brother loves to make fun of my terrible singing, but I don't care."
make,LOW,Statement,LITERAL,We decided to make a spontaneous road trip plan for tomorrow.
make,NEUTRAL,Imperative,LITERAL,Make a clear list of all the ingredients you need.
make,NEUTRAL,Imperative,IDIOMATIC,"At the next intersection, make a right turn towards the city center."
make,NEUTRAL,Imperative,IDIOMATIC,Always make eye contact when speaking to your interviewer.
make,NEUTRAL,Imperative,IDIOMATIC,"Before leaving the room, make your bed neatly."
make,NEUTRAL,Imperative,LITERAL,Make a note of the exact time and date of the incident.
make,NEUTRAL,Imperative,LITERAL,Make a concise summary of the key findings from the report.
make,HIGH,Question,LITERAL,Could we make a final decision on the project budget by tomorrow morning?
make,HIGH,Question,LITERAL,How might we make the presentation more engaging for the key stakeholders?
make,HIGH,Question,LITERAL,Will this new software make our workflow significantly more efficient?
make,HIGH,Question,LITERAL,Are we prepared to make the necessary adjustments to the production schedule?
make,HIGH,Question,IDIOMATIC,What steps can we make to ensure full compliance with the updated regulations?
make,HIGH,Question,IDIOMATIC,Did the team make sufficient progress on the client proposal last week?
make,HIGH,Question,IDIOMATIC,Could you make time to review the draft report before the board meeting?
make,HIGH,Question,IDIOMATIC,Does this revised strategy make a strong case for increased departmental funding?
make,HIGH,Question,IDIOMATIC,Who will make certain all confidential documents are securely filed?
make,HIGH,Question,LITERAL,How can we make the onboarding process smoother for new international employees?
make,LOW,Statement,LITERAL,"Oh man, that ridiculous video always makes me laugh so hard!"
make,LOW,Statement,IDIOMATIC,I'm gonna try to make some extra cash this weekend for the concert tickets.
make,LOW,Statement,IDIOMATIC,This super hot weather just makes me wanna stay inside and chill all day.
make,LOW,Statement,IDIOMATIC,My little brother always makes a huge mess when he tries to bake anything.
make,LOW,Statement,IDIOMATIC,We should totally make plans to grab dinner and catch a movie next week.
make,LOW,Statement,IDIOMATIC,"Don't worry, I think I can still make it to your party before nine o'clock."
make,LOW,Statement,IDIOMATIC,That new song by The Lumineers totally makes me wanna dance around.
make,LOW,Statement,LITERAL,She managed to make a really cool handmade gift for his birthday last minute.
make,LOW,Statement,IDIOMATIC,"Seriously, this early start for work just makes me so sleepy all morning."
make,LOW,Statement,IDIOMATIC,Let's make sure we grab some popcorn and drinks before the movie actually starts.
make,NEUTRAL,Imperative,IDIOMATIC,"Make a left turn at the third traffic light, then continue straight."
make,NEUTRAL,Imperative,IDIOMATIC,Please make a note of your unique reference number for future inquiries.
make,NEUTRAL,Imperative,IDIOMATIC,Always make eye contact with the interviewer during your job presentation.
make,NEUTRAL,Imperative,LITERAL,Make a copy of this important document for your personal records.
make,NEUTRAL,Imperative,LITERAL,"To begin, make a secure connection between the two main electrical components."
make,NEUTRAL,Imperative,LITERAL,Make a clear path to the emergency exit and do not block the doorway.
make,NEUTRAL,Imperative,IDIOMATIC,"Make a right at the roundabout, then take the second exit onto Elm Street."
run,HIGH,Question,IDIOMATIC,Could you confirm if the new software will run efficiently on older systems?
run,HIGH,Question,IDIOMATIC,Has the production line been running smoothly since the recent maintenance?
run,HIGH,Question,IDIOMATIC,Should we run a quick diagnostic test on the network before the meeting commences?
run,HIGH,Question,IDIOMATIC,Is the allocated budget sufficient to run this marketing campaign for another quarter?
run,HIGH,Question,IDIOMATIC,Do you foresee any complications running the server upgrade during off-peak hours?
run,HIGH,Question,IDIOMATIC,Will the complimentary shuttle service run directly from the airport to the conference venue?
run,HIGH,Question,IDIOMATIC,Could we schedule a brief session to run through the project proposal once more?
run,HIGH,Question,IDIOMATIC,Does the departmental report need to run by the legal team prior to its publication?
run,HIGH,Question,IDIOMATIC,What measures are implemented to ensure the entire project runs strictly on schedule?
run,LOW,Statement,LITERAL,"I totally need to run to the grocery store before it closes, I forgot milk."
run,LOW,Statement,IDIOMATIC,My friend's band is going to run a small gig at the café next Saturday.
run,LOW,Statement,LITERAL,"Ugh, my eyeliner started to run a bit because I was laughing so hard."
run,LOW,Statement,LITERAL,I think my nose is starting to run; I might be getting a cold.
run,LOW,Statement,LITERAL,We'd better run if we want to catch the last train tonight!
run,LOW,Statement,IDIOMATIC,"He had to run a bunch of errands this morning, so he's pretty worn out."
run,LOW,Statement,IDIOMATIC,I always seem to run into Sarah when I'm walking my dog in the park.
run,LOW,Statement,IDIOMATIC,"My phone battery is really low, I'm just trying to run on fumes until I get home."
run,LOW,Statement,IDIOMATIC,"Let's just run with her silly idea, it sounds like it could be fun."
run,LOW,Statement,IDIOMATIC,Did you hear that new coffee shop is going to run a special deal on lattes this week?
run,NEUTRAL,Imperative,LITERAL,Run the tap water for a minute until it feels cold before filling your glass.
run,NEUTRAL,Imperative,IDIOMATIC,Always run a safety check on your bike tires before you ride it.
run,NEUTRAL,Imperative,IDIOMATIC,Run this security scan program on your computer every week.
run,NEUTRAL,Imperative,LITERAL,Do not run in the swimming pool area; it's very slippery.
run,NEUTRAL,Imperative,IDIOMATIC,"Run the extension cord carefully around the corner, not across the doorway."
run,NEUTRAL,Imperative,IDIOMATIC,Please run your hand over the surface to feel if it's smooth.
run,NEUTRAL,Imperative,LITERAL,"If you hear the fire alarm, run to the nearest emergency exit immediately."
run,NEUTRAL,Imperative,IDIOMATIC,Run a delicate cycle for these special silk clothes.
run,NEUTRAL,Imperative,IDIOMATIC,Just run through the key points of the presentation one last time.
run,HIGH,Question,IDIOMATIC,Could you confirm if this new application will run effectively on all devices?
run,HIGH,Question,IDIOMATIC,Are we certain the project will run on schedule with the current resources?
run,HIGH,Question,IDIOMATIC,"Does the transport service run every thirty minutes, even during peak hours?"
run,HIGH,Question,IDIOMATIC,Will the team run a full audit of the accounts before the end of the quarter?
run,HIGH,Question,IDIOMATIC,Is it feasible to run this marketing campaign across multiple social media platforms simultaneously?
run,HIGH,Question,IDIOMATIC,Have you considered how we might run these operations more sustainably in the future?
run,HIGH,Question,IDIOMATIC,Will the server capacity be sufficient to run these complex simulations without issues?
run,HIGH,Question,IDIOMATIC,Could you elaborate on how we plan to run the training program for new employees?
run,HIGH,Question,IDIOMATIC,Are there any reports we need to run before the upcoming board meeting?
run,HIGH,Question,IDIOMATIC,Does the new security protocol allow us to run external software?
run,LOW,Statement,IDIOMATIC,"I ran into Liam at the supermarket earlier, he looked tired."
run,LOW,Statement,IDIOMATIC,"My old car doesn't run very well anymore, I need a new one soon."
run,LOW,Statement,LITERAL,We decided to run an extra lap around the park this morning.
run,LOW,Statement,IDIOMATIC,"The movie actually runs for almost three hours, so grab some snacks!"
run,LOW,Statement,LITERAL,My little brother loves to run around the garden all day.
run,LOW,Statement,IDIOMATIC,"I'm always running late for everything, it's a bad habit."
run,LOW,Statement,IDIOMATIC,The colors in my new shirt ran when I washed it with white clothes.
run,LOW,Statement,IDIOMATIC,We're going to run a big barbecue at my place next weekend.
run,LOW,Statement,IDIOMATIC,Her sister decided to run her own coffee shop downtown.
run,LOW,Statement,IDIOMATIC,"I usually run out of milk by Wednesday, so I buy more on Tuesday."
run,NEUTRAL,Imperative,IDIOMATIC,Run a quick check on the engine before starting your journey.
run,NEUTRAL,Imperative,LITERAL,Do not run on the wet floor; it is very slippery.
run,NEUTRAL,Imperative,IDIOMATIC,Run this program to install the necessary updates.
run,NEUTRAL,Imperative,IDIOMATIC,Run the water for a minute to get rid of any cold air.
run,NEUTRAL,Imperative,IDIOMATIC,Run the cable under the carpet to keep it tidy.
run,NEUTRAL,Imperative,IDIOMATIC,Run the numbers again to ensure there are no errors.
run,NEUTRAL,Imperative,IDIOMATIC,Please run the vacuum cleaner across all the floors.
run,NEUTRAL,Imperative,IDIOMATIC,Run a copy of this document for everyone in the meeting.
run,HIGH,Question,IDIOMATIC,Could you please confirm if the new system will run efficiently by next month?
run,HIGH,Question,IDIOMATIC,Do you anticipate any challenges in running this project concurrently with other tasks?
run,HIGH,Question,IDIOMATIC,Is it possible to run a detailed financial analysis of the previous quarter?
run,HIGH,Question,IDIOMATIC,Shall we run through the agenda one more time before the meeting commences?
run,HIGH,Question,IDIOMATIC,Does the new software application run on all our current operating systems?
run,HIGH,Question,IDIOMATIC,Are there sufficient resources available to run the entire campaign successfully?
run,HIGH,Question,IDIOMATIC,May we expect the production line to run without interruption this week?
run,HIGH,Question,IDIOMATIC,Could you advise on the best strategy to run our marketing efforts internationally?
run,HIGH,Question,IDIOMATIC,Has the organization managed to run a profitable operation this fiscal year?
run,LOW,Statement,IDIOMATIC,"I gotta run some errands later, like picking up groceries."
run,LOW,Statement,IDIOMATIC,We're definitely going to run out of coffee if nobody buys more.
run,LOW,Statement,IDIOMATIC,"I ran into my old neighbor at the concert last night, it was a surprise!"
run,LOW,Statement,IDIOMATIC,My phone battery is running really low; I need to charge it soon.
run,LOW,Statement,LITERAL,"He likes to run marathons for charity, even though it's tough."
run,LOW,Statement,IDIOMATIC,"They're running a cool discount at the mall, so let's go check it out."
run,LOW,Statement,IDIOMATIC,I feel like I've been running around all day and haven't gotten much done.
run,LOW,Statement,IDIOMATIC,"Let's just run with that idea for the party, it sounds fun."
run,LOW,Statement,IDIOMATIC,"Sorry, I'm running a bit behind schedule for our meeting."
run,LOW,Statement,IDIOMATIC,"The kids were running wild in the playground, full of energy."
run,NEUTRAL,Imperative,IDIOMATIC,Run the program by clicking the 'Start' button.
run,NEUTRAL,Imperative,LITERAL,Do not run on the wet floor; it is slippery.
run,NEUTRAL,Imperative,IDIOMATIC,Run the tap water for a few minutes before drinking it.
run,NEUTRAL,Imperative,IDIOMATIC,Run the diagnostic test on your computer to check for errors.
run,NEUTRAL,Imperative,IDIOMATIC,Run the vacuum cleaner over the carpet twice a week.
run,NEUTRAL,Imperative,IDIOMATIC,Run a full scan of your antivirus software immediately.
run,NEUTRAL,Imperative,IDIOMATIC,Run the clothes through a cold wash cycle.
run,NEUTRAL,Imperative,IDIOMATIC,"Run this cable along the skirting board, please."
run,NEUTRAL,Imperative,IDIOMATIC,Run the engine for five minutes to warm it up.
run,HIGH,Question,IDIOMATIC,Could you clarify how we intend to run the upcoming public relations campaign?
run,HIGH,Question,IDIOMATIC,Are we adequately prepared to run a comprehensive risk assessment before launch?
run,HIGH,Question,IDIOMATIC,Will the new server infrastructure run optimally after the scheduled migration?
run,HIGH,Question,IDIOMATIC,Who has been designated to run the quarterly budget review meeting next month?
run,HIGH,Question,IDIOMATIC,Do we possess the necessary capacity to run multiple research initiatives concurrently?
run,HIGH,Question,IDIOMATIC,Is there a specific protocol to follow when running a background check on new applicants?
run,HIGH,Question,IDIOMATIC,Could you advise on the most efficient method to run this complex statistical analysis?
run,HIGH,Question,IDIOMATIC,Are we planning to run an internal workshop focusing on project management best practices?
run,HIGH,Question,IDIOMATIC,When do you anticipate we might run into significant operational bottlenecks?
run,HIGH,Question,IDIOMATIC,May I inquire if the executive board will run the final approval process for this proposal?
run,LOW,Statement,LITERAL,I've got to run to the post office before it closes.
run,LOW,Statement,IDIOMATIC,My old phone just won't run those new apps anymore.
run,LOW,Statement,IDIOMATIC,"She's really good at running her own small business, it's impressive."
run,LOW,Statement,IDIOMATIC,Let's just run with that idea for now and see what happens.
run,LOW,Statement,IDIOMATIC,"This documentary is gonna run for a couple of hours, so grab snacks."
run,LOW,Statement,LITERAL,I saw him run out the door like he was late for something important.
run,LOW,Statement,IDIOMATIC,He heard that rumor about the new store running all over town.
run,LOW,Statement,IDIOMATIC,"They usually run a little late for everything, so don't worry."
run,LOW,Statement,IDIOMATIC,"Honestly, sometimes I just want to run away from all my responsibilities."
run,LOW,Statement,IDIOMATIC,We decided to run a quick errands trip this afternoon.
run,NEUTRAL,Imperative,IDIOMATIC,Run the system diagnostic check after installation.
run,NEUTRAL,Imperative,LITERAL,Do not run inside the laboratory area.
run,NEUTRAL,Imperative,IDIOMATIC,Run the water tap for two minutes before drinking.
run,NEUTRAL,Imperative,IDIOMATIC,Always run a full antivirus scan every week.
run,NEUTRAL,Imperative,IDIOMATIC,Run the vacuum cleaner over the carpet twice.
run,NEUTRAL,Imperative,LITERAL,Run your card through the reader firmly.
run,NEUTRAL,Imperative,IDIOMATIC,Run the emergency procedure drill once a month.
run,NEUTRAL,Imperative,IDIOMATIC,Run the program in administrator mode for best performance.
run,HIGH,Question,IDIOMATIC,Could you run a comprehensive analysis on the latest market trends?
run,HIGH,Question,IDIOMATIC,Should we run a quick check of the security protocols before the launch?
run,HIGH,Question,IDIOMATIC,Will the new system run efficiently with the current server capacity?
run,HIGH,Question,IDIOMATIC,Do you believe we should run this proposal by the legal department?
run,HIGH,Question,IDIOMATIC,Is it possible to run parallel tests to compare the two software versions?
run,HIGH,Question,IDIOMATIC,How long will it take to run the background checks for all new applicants?
run,HIGH,Question,IDIOMATIC,Are we prepared to run a full-scale operation in a different time zone?
run,HIGH,Question,IDIOMATIC,Might we run into unforeseen complications if we proceed without further review?
run,HIGH,Question,IDIOMATIC,Can you confirm if the presentation will run for approximately thirty minutes?
run,HIGH,Question,IDIOMATIC,Are there any concerns about running this particular advertisement during peak hours?
run,LOW,Statement,IDIOMATIC,I always run into my cousin when I'm at the grocery store.
run,LOW,Statement,LITERAL,We ran around the whole mall trying to find the perfect gift.
run,LOW,Statement,IDIOMATIC,"My old car doesn't run as well as it used to, it's pretty slow now."
run,LOW,Statement,IDIOMATIC,"I'm running a bit late for our movie, so just get the tickets."
run,LOW,Statement,IDIOMATIC,"Oh no, we ran out of coffee beans this morning!"
run,LOW,Statement,IDIOMATIC,He likes to run his own small online shop in the evenings.
run,LOW,Statement,IDIOMATIC,I hope our vacation plans don't run into any bad weather.
run,LOW,Statement,IDIOMATIC,My phone battery is running super low; I need to charge it soon.
run,LOW,Statement,LITERAL,She used to run track in high school and was really fast.
run,LOW,Statement,IDIOMATIC,"Let's just run with his crazy idea for the party, it sounds fun!"
run,NEUTRAL,Imperative,LITERAL,Do not run with scissors in your hand.
run,NEUTRAL,Imperative,IDIOMATIC,Run the dishwasher on the shortest cycle to save water.
run,NEUTRAL,Imperative,IDIOMATIC,Run this software update immediately to fix the bug.
run,NEUTRAL,Imperative,IDIOMATIC,Run a quick antivirus scan on your computer every week.
run,NEUTRAL,Imperative,IDIOMATIC,Run the water for a few seconds until it gets hot.
run,NEUTRAL,Imperative,IDIOMATIC,Please run all cables neatly along the edge of the desk.
run,NEUTRAL,Imperative,IDIOMATIC,Run your hand across the fabric to feel its texture.
run,NEUTRAL,Imperative,IDIOMATIC,Remember to run a full backup of your important files monthly.
see,HIGH,Question,IDIOMATIC,"Regarding the project timeline, do you see any potential obstacles?"
see,HIGH,Question,IDIOMATIC,Could you please elaborate on how you see this strategy benefiting the team?
see,HIGH,Question,IDIOMATIC,"From your perspective, do you see an opportunity for market expansion?"
see,HIGH,Question,IDIOMATIC,Do you see a viable solution to the current budget constraints?
see,HIGH,Question,IDIOMATIC,"Based on the data, do you see a clear trend emerging?"
see,HIGH,Question,IDIOMATIC,May I inquire if you see any areas for improvement in our proposal?
see,HIGH,Question,IDIOMATIC,How do you see your role evolving within the department next year?
see,HIGH,Question,IDIOMATIC,Do you see the necessity of implementing these new safety protocols?
see,HIGH,Question,IDIOMATIC,"Considering the recent feedback, do you see a need for revision?"
see,HIGH,Question,IDIOMATIC,To what extent do you see our current resources aligning with the project goals?
see,LOW,Statement,IDIOMATIC,I totally see why you're upset about that.
see,LOW,Statement,IDIOMATIC,"Yeah, I'll see you later, maybe at the cafe."
see,LOW,Statement,IDIOMATIC,We see each other almost every day at school.
see,LOW,Statement,IDIOMATIC,"I didn't see that coming, honestly!"
see,LOW,Statement,IDIOMATIC,"Oh, I see now, you want the blue one."
see,LOW,Statement,IDIOMATIC,"You see, the thing is, I'm kinda busy tonight."
see,LOW,Statement,IDIOMATIC,"After all that, I really see your point."
see,LOW,Statement,IDIOMATIC,I'm gonna see if I can make it to the party.
see,LOW,Statement,IDIOMATIC,I totally see what you mean about the difficult test.
see,LOW,Statement,LITERAL,We always see some interesting people at that spot.
see,NEUTRAL,Imperative,IDIOMATIC,See page 25 for more information.
see,NEUTRAL,Imperative,IDIOMATIC,See to it that the light is off when you leave.
see,NEUTRAL,Imperative,IDIOMATIC,See the map for the fastest route.
see,NEUTRAL,Imperative,IDIOMATIC,"If you need help, see the information desk."
see,NEUTRAL,Imperative,IDIOMATIC,See the attached document for the full schedule.
see,NEUTRAL,Imperative,IDIOMATIC,See that all items are accounted for before departure.
see,NEUTRAL,Imperative,LITERAL,See the red button to start the machine.
see,NEUTRAL,Imperative,IDIOMATIC,See if the door is fully closed before locking it.
see,NEUTRAL,Imperative,LITERAL,"Walk straight ahead, then see the big tree on your right."
see,NEUTRAL,Imperative,IDIOMATIC,"For any issues, see the attendant immediately."
see,HIGH,Question,IDIOMATIC,"Regarding the proposed schedule, do you see any potential conflicts?"
see,HIGH,Question,LITERAL,Could you please confirm if you see the updated project brief in your inbox?
see,HIGH,Question,IDIOMATIC,Do you clearly see the rationale behind this strategic adjustment?
see,HIGH,Question,IDIOMATIC,Would you care to see the preliminary analysis of the market research?
see,HIGH,Question,IDIOMATIC,Are you scheduled to see the department head about the budget reallocation?
see,HIGH,Question,IDIOMATIC,Do you see how this new policy could enhance operational efficiency?
see,HIGH,Question,IDIOMATIC,Is it possible for me to see the final draft of the client agreement this afternoon?
see,HIGH,Question,IDIOMATIC,Could you please see if the vendor has submitted their revised quotation?
see,HIGH,Question,IDIOMATIC,Do you see any areas for improvement in the presentation we reviewed earlier?
see,HIGH,Question,IDIOMATIC,May I see the projected sales figures for the upcoming fiscal quarter?
see,LOW,Statement,IDIOMATIC,"Yeah, I totally see why you're annoyed about that, it's so frustrating."
see,LOW,Statement,IDIOMATIC,"I'm seeing my best friend for dinner tonight, can't wait to catch up."
see,LOW,Statement,IDIOMATIC,"We'll see if we can get tickets for the concert, they're selling fast."
see,LOW,Statement,IDIOMATIC,"Honestly, I just don't see the point in complaining about it now."
see,LOW,Statement,IDIOMATIC,"Oh, I see! So that's why you couldn't make it to the party."
see,LOW,Statement,IDIOMATIC,"I'll see you later, probably at the coffee shop, if you're free."
see,LOW,Statement,IDIOMATIC,"She's seeing someone new, I heard, but she hasn't told me details yet."
see,LOW,Statement,LITERAL,"You really need to see that new documentary, it's absolutely mind-blowing!"
see,NEUTRAL,Imperative,LITERAL,See the large blue sign ahead for directions to the parking area.
see,NEUTRAL,Imperative,IDIOMATIC,Please see page three for the complete safety instructions before use.
see,NEUTRAL,Imperative,IDIOMATIC,See that all personal belongings are removed from the locker before you leave.
see,NEUTRAL,Imperative,IDIOMATIC,"If symptoms persist for more than 48 hours, see a doctor immediately."
see,NEUTRAL,Imperative,IDIOMATIC,See the diagram on the next page to understand the correct installation process.
see,NEUTRAL,Imperative,IDIOMATIC,See to it that your identification is readily available upon entry.
see,NEUTRAL,Imperative,LITERAL,Follow the yellow line on the floor; see the gate number for your flight.
see,NEUTRAL,Imperative,IDIOMATIC,"For a list of compatible devices, see the product specifications online."
see,NEUTRAL,Imperative,LITERAL,See the 'Confirm' button at the bottom of the screen to submit your order.
see,NEUTRAL,Imperative,IDIOMATIC,"Upon arrival, please see the attendant at the information desk for your tickets."
see,HIGH,Question,IDIOMATIC,Could you please see if the client has responded to our last email?
see,HIGH,Question,IDIOMATIC,Do you see any potential obstacles with the proposed timeline?
see,HIGH,Question,IDIOMATIC,Have you seen the updated project brief for next quarter?
see,HIGH,Question,IDIOMATIC,Might we see a significant increase in sales after this campaign?
see,HIGH,Question,IDIOMATIC,Will the team be able to see the full scope of the changes today?
see,HIGH,Question,IDIOMATIC,"Can you see a way to streamline this process further, perhaps?"
see,HIGH,Question,IDIOMATIC,Does the preliminary report allow us to see any immediate improvements?
see,HIGH,Question,IDIOMATIC,Is it possible for us to see the preliminary figures by end of day?
see,HIGH,Question,IDIOMATIC,Did you see the recent announcement regarding the new company policy?
see,HIGH,Question,IDIOMATIC,How do you see this new strategy impacting our market share next year?
see,LOW,Statement,IDIOMATIC,"We'll see about grabbing some pizza tonight, maybe later."
see,LOW,Statement,IDIOMATIC,"Oh, I see what you did there, very clever indeed!"
see,LOW,Statement,IDIOMATIC,"I can't see us finishing all this work by Friday, honestly."
see,LOW,Statement,LITERAL,You should've seen her face when she heard the good news!
see,LOW,Statement,LITERAL,"Yeah, I often see him around the neighborhood, usually walking his dog."
see,NEUTRAL,Imperative,IDIOMATIC,See the map for the nearest exit from this building.
see,NEUTRAL,Imperative,IDIOMATIC,See if the power cable is properly connected to the wall.
see,NEUTRAL,Imperative,IDIOMATIC,Please see the receptionist for your visitor's pass upon arrival.
see,NEUTRAL,Imperative,IDIOMATIC,"To continue, see the instructions displayed on the screen."
see,NEUTRAL,Imperative,IDIOMATIC,See a doctor immediately if you feel unwell or have symptoms.
see,NEUTRAL,Imperative,IDIOMATIC,Always see that the door is closed securely before leaving.
see,NEUTRAL,Imperative,IDIOMATIC,See the manager if you have any complaints or questions.
see,NEUTRAL,Imperative,IDIOMATIC,See page five for more details about the product warranty.
see,NEUTRAL,Imperative,IDIOMATIC,See that all windows are locked before you depart.
see,NEUTRAL,Imperative,LITERAL,Walk straight ahead and you will see the bus stop on your right.
see,HIGH,Question,IDIOMATIC,Could you please clarify your proposed solution so we may fully see its advantages?
see,HIGH,Question,IDIOMATIC,Do you anticipate that we will see the quarterly financial report by Friday?
see,HIGH,Question,IDIOMATIC,Might we see an opportunity to collaborate with the new department on this project?
see,HIGH,Question,IDIOMATIC,Would you be able to see to it that all attendees receive the agenda prior to the meeting?
see,HIGH,Question,LITERAL,Have you had the opportunity to see the revised policy document yet?
see,HIGH,Question,LITERAL,Is it possible to see the updated progress charts for the marketing campaign?
see,HIGH,Question,IDIOMATIC,Could you help me to see where the logistical challenges might arise with this plan?
see,HIGH,Question,LITERAL,May I see the detailed proposal for the upcoming client presentation?
see,HIGH,Question,IDIOMATIC,Will we see an increase in efficiency if we implement the new software system?
see,LOW,Statement,IDIOMATIC,"Yeah, I totally see why you're so excited about your trip next month."
see,LOW,Statement,LITERAL,We should definitely see that new action movie everyone's talking about.
see,LOW,Statement,IDIOMATIC,I haven't seen Sarah in ages; maybe we should all grab dinner soon.
see,LOW,Statement,IDIOMATIC,"He's been seeing someone new for a couple of months, and she seems really nice."
see,LOW,Statement,LITERAL,You should've seen the look on his face when he found out about the surprise party!
see,LOW,Statement,IDIOMATIC,I just don't see the point of waiting around when we could leave now.
see,LOW,Statement,IDIOMATIC,"Oh, I see! So that's why you couldn't come to the party last weekend."
see,LOW,Statement,IDIOMATIC,"We'll see you guys at the park later, probably around three o'clock."
see,LOW,Statement,IDIOMATIC,"I can see you're pretty tired, so let's just chill out at home tonight."
see,NEUTRAL,Imperative,IDIOMATIC,See page 12 for the complete list of prohibited items.
see,NEUTRAL,Imperative,IDIOMATIC,See to it that all personal belongings are removed before exiting the vehicle.
see,NEUTRAL,Imperative,IDIOMATIC,"See if the main power switch is in the ""off"" position before attempting repairs."
see,NEUTRAL,Imperative,IDIOMATIC,See me at my desk after the presentation to collect your materials.
see,NEUTRAL,Imperative,LITERAL,See the emergency exits clearly marked with a green sign.
see,NEUTRAL,Imperative,IDIOMATIC,See a doctor immediately if you experience persistent nausea or dizziness.
see,NEUTRAL,Imperative,LITERAL,See where the path forks and take the left route to reach the waterfall.
see,NEUTRAL,Imperative,IDIOMATIC,"See that you press the ""save"" button before closing the document."
see,NEUTRAL,Imperative,LITERAL,See the diagram below for a step-by-step guide to assembly.
see,NEUTRAL,Imperative,LITERAL,See this warning label carefully before using the chemical product.
see,HIGH,Question,IDIOMATIC,Could you please see if the latest budget forecast is available?
see,HIGH,Question,IDIOMATIC,Do you see any potential challenges with this proposed strategy?
see,HIGH,Question,IDIOMATIC,Would you like to see the preliminary report before our meeting?
see,HIGH,Question,IDIOMATIC,Is it possible to see the updated client satisfaction data by end of day?
see,HIGH,Question,IDIOMATIC,Might we see an improvement in productivity after the software upgrade?
see,HIGH,Question,IDIOMATIC,Shall we see Mr. Henderson about the contract details tomorrow?
see,HIGH,Question,IDIOMATIC,Does anyone see a more effective approach to resolve this conflict?
see,HIGH,Question,IDIOMATIC,Could you see to it that all attendees receive the agenda promptly?
see,HIGH,Question,IDIOMATIC,Will we see the final recommendations for the new policy next week?
see,HIGH,Question,IDIOMATIC,Do you fully see the implications of this decision on the team?
see,LOW,Statement,IDIOMATIC,"Yeah, I totally see what you mean about that new game."
see,LOW,Statement,IDIOMATIC,We should totally see if that new pizza place is any good tonight.
see,LOW,Statement,LITERAL,"Oh, I see you finally got that new phone! Sweet!"
see,LOW,Statement,IDIOMATIC,"I'll see you at the party later, don't be late!"
see,LOW,Statement,IDIOMATIC,"Honestly, I don't really see the point of waking up so early on a Saturday."
see,LOW,Statement,IDIOMATIC,"You know, I can totally see myself living in a place like this someday."
see,LOW,Statement,IDIOMATIC,"I've gotta see my sister this weekend, we haven't hung out in ages."
see,NEUTRAL,Imperative,IDIOMATIC,See page 12 for the detailed troubleshooting guide.
see,NEUTRAL,Imperative,IDIOMATIC,See to it that the main door is locked before you leave.
see,NEUTRAL,Imperative,IDIOMATIC,"Before activating, see if all connections are secure."
see,NEUTRAL,Imperative,IDIOMATIC,See the receptionist at the front desk for your visitor's badge.
see,NEUTRAL,Imperative,LITERAL,"Walk straight ahead until you see the large blue building, then turn left."
see,NEUTRAL,Imperative,IDIOMATIC,See a doctor if these symptoms persist for more than 48 hours.
see,NEUTRAL,Imperative,IDIOMATIC,"To start the engine, see the instruction manual for proper procedure."
see,NEUTRAL,Imperative,IDIOMATIC,See that all personal items are removed from the locker before checkout.
see,NEUTRAL,Imperative,LITERAL,"First, see the bright yellow sign with the arrow, and follow it."
see,NEUTRAL,Imperative,LITERAL,See the green light on the device to confirm it is fully charged.
take,HIGH,Question,IDIOMATIC,Would you be able to take the lead on the new marketing campaign?
take,HIGH,Question,IDIOMATIC,Could we take a moment to discuss the budget projections for next quarter?
take,HIGH,Question,IDIOMATIC,May I inquire if you plan to take any annual leave this summer?
take,HIGH,Question,IDIOMATIC,Is it possible to take advantage of the professional development courses offered?
take,HIGH,Question,IDIOMATIC,Could you please take responsibility for coordinating the team meeting?
take,HIGH,Question,IDIOMATIC,Are you prepared to take on additional tasks if the project requires it?
take,HIGH,Question,IDIOMATIC,Would you consider taking a different approach to solve this particular issue?
take,HIGH,Question,IDIOMATIC,Do you believe we should take this opportunity to expand into new markets?
take,HIGH,Question,IDIOMATIC,Will the department be able to take on the new client's extensive requirements?
take,HIGH,Question,IDIOMATIC,Should we take steps to mitigate the potential risks identified in the report?
take,LOW,Statement,IDIOMATIC,"I think I'll just take a quick nap after lunch, I'm so tired."
take,LOW,Statement,IDIOMATIC,"We should take a road trip next month, it'll be epic!"
take,LOW,Statement,IDIOMATIC,"She always takes her time getting ready, it's so annoying."
take,LOW,Statement,IDIOMATIC,"He's gonna take the blame for that, even though it wasn't his fault."
take,LOW,Statement,IDIOMATIC,I can't believe it took us so long to find this awesome cafe.
take,LOW,Statement,IDIOMATIC,"Don't worry, I'll take care of the dishes tonight."
take,LOW,Statement,IDIOMATIC,"We gotta take a rain check on that movie, I'm swamped."
take,LOW,Statement,IDIOMATIC,It's gonna take a lot of effort to get this project done by Friday.
take,LOW,Statement,IDIOMATIC,"My dog loves to take long walks in the park, especially in the morning."
take,LOW,Statement,IDIOMATIC,I seriously need to take a break from all this studying.
take,NEUTRAL,Imperative,IDIOMATIC,Take the next left turn at the traffic lights.
take,NEUTRAL,Imperative,LITERAL,Always take your passport when traveling internationally.
take,NEUTRAL,Imperative,IDIOMATIC,Take a deep breath and try to relax.
take,NEUTRAL,Imperative,IDIOMATIC,Do not take photographs inside the museum.
