Lemma,Register,Mood,Usage_Category,Full_Sentence
make,TEXTBOOK,,LITERAL,"I think she's taken dingo bait. Poison. It might be better for her if we killed her."" 0 Colm walked beside Bill as he carried Rusty over to the ute and put her on her blanket in the back. Bill picked up the knife he used to kill rabbits. ""No! What are you doing!"" Colm grabbed Bill's hand. ""We have to save her."" ""Get out of my way,"" said Bill. He pushed Colm away and held Rusty's head. Quickly he made cuts on the side of Rusty's ears. Blood poured down. ""Now go and fill the billycan."" Bill pushed it at Colm and then looked for something in the food so bag. When Colm returned, Bill threw two handfuls of salt into the water. He took Rusty in his arms. ""Now I'll keep her mouth open. I want you to pour the salty water straight down her throat."" The salt water made Rusty throw up. When Bill put her down, she staggered around the ute"
make,TEXTBOOK,,LITERAL,""" said Bill. He pushed Colm away and held Rusty's head. Quickly he made cuts on the side of Rusty's ears. Blood poured down. ""Now go and fill the billycan."" Bill pushed it at Colm and then looked for something in the food so bag. When Colm returned, Bill threw two handfuls of salt into the water. He took Rusty in his arms. ""Now I'll keep her mouth open. I want you to pour the salty water straight down her throat."" The salt water made Rusty throw up. When Bill put her down, she staggered around the ute, and threw up again and again. As soon as they could, they poured more water down her throat. Finally, when she'd finished, Bill carried her over to a bush 0 and put her on her old blanket. Bill and Colm knelt beside her and massaged her. ""Here, you need a break,"" said Bill. ""Go get yourself a drink and sit in the car. I'll call you if I"
make,TEXTBOOK,,IDIOMATIC,"he could. He was still praying when he heard Rusty 00 bark - a weak bark, but a bark. He ran across to where she lay. ""I prayed for her,"" said Colm. ""Maybe it helped."" ""Maybe it did,"" said Bill. ""Between your prayers and my hard work, she'll be better quite soon."" ? ""C'mon. I've got a job to do. Can't just sit around 0 and talk all day. A wild boar's been making trouble just south a bit."" They drove out into the landscape where the old trees looked like burnt bones. Tin Annie struggled over the dry creek beds and Rusty put her head out 0 the open window, watching the fine red dust fly up around the sides of the ute. ""This is the place. We'll look for the bugger on foot from here. You stay close by me."" Colm followed Bill through the scrub. A hot, foul smell was in the air. As the smell got"
make,TEXTBOOK,,LITERAL,"and again. It turned to face Colm. There was blood on its tusks. Bill tried to pull himself away, leaving a trail of blood behind him. Colm raised the stick high and brought it down on the boar's head. The boar snorted, but instead of running at Colm, it turned back to Bill. Colm threw the stick down and grabbed Bill's gun. He was shaking as he raised the gun to his iso shoulder. Colm knew that if he shot the animal in the back, it would only make it wild. He let out a scream, a long, loud scream. The boar turned round. For a moment it stared at him with its small black eyes. Then it lowered its head and ran towards i him. Colm aimed straight between the eyes. The kickback from the gun made Colm stagger. He fell in the sand beside Rusty. ""Colm, my mate,"" said Bill. He held out one bloodied hand and smiled. Then he lay back in the 0 red dust and passed out."
make,TEXTBOOK,,LITERAL,"turned back to Bill. Colm threw the stick down and grabbed Bill's gun. He was shaking as he raised the gun to his iso shoulder. Colm knew that if he shot the animal in the back, it would only make it wild. He let out a scream, a long, loud scream. The boar turned round. For a moment it stared at him with its small black eyes. Then it lowered its head and ran towards i him. Colm aimed straight between the eyes. The kickback from the gun made Colm stagger. He fell in the sand beside Rusty. ""Colm, my mate,"" said Bill. He held out one bloodied hand and smiled. Then he lay back in the 0 red dust and passed out. Suddenly, everything was quiet. Blood soaked into the dry earth around Bill in a dark circle. Colm could see the bones of his leg where the boar had ripped open the flesh. He would have to stop the blood flow or Bill would bleed to death. Colm ran back to the ute"
make,TEXTBOOK,,IDIOMATIC,"'s bleeding, real bad. A boar ripped him up."" Then Colm sank down on his knees. People appeared from nowhere. They ran, a car started up and strong arms helped Colm to his feet and took him into a bedroom. For a moment he struggled against them. ""I have to be with Bill."" ""It's all right."" ""Bill needs me,"" said Colm. ""They're getting the Flying Doctor out here. We don't know if the old man will make it if we have to drive him down to the hospital in Katherine. Best to fly him to Darwin."" Colm felt the blood drain from his face. ""He will make it. He has to make it."" a) Make a network with the names of the characters from the excerpt. Then describe the relationship between them and their feelings for each other. Give examples. b) Agree on adjectives that best describe each character (e.g. brave, easy-going, honest ...). Support your ideas with examples"
make,TEXTBOOK,,IDIOMATIC,"arms helped Colm to his feet and took him into a bedroom. For a moment he struggled against them. ""I have to be with Bill."" ""It's all right."" ""Bill needs me,"" said Colm. ""They're getting the Flying Doctor out here. We don't know if the old man will make it if we have to drive him down to the hospital in Katherine. Best to fly him to Darwin."" Colm felt the blood drain from his face. ""He will make it. He has to make it."" a) Make a network with the names of the characters from the excerpt. Then describe the relationship between them and their feelings for each other. Give examples. b) Agree on adjectives that best describe each character (e.g. brave, easy-going, honest ...). Support your ideas with examples from the text. snort schnauben gun Waffe, Gewehr lower senken aim zielen pass out ohnmächtig werden tie up verbinden wound Wunde conscious bei Bewusstsein pound (wild) pochen beneath unter brave mutig"
make,TEXTBOOK,,IDIOMATIC,"and took him into a bedroom. For a moment he struggled against them. ""I have to be with Bill."" ""It's all right."" ""Bill needs me,"" said Colm. ""They're getting the Flying Doctor out here. We don't know if the old man will make it if we have to drive him down to the hospital in Katherine. Best to fly him to Darwin."" Colm felt the blood drain from his face. ""He will make it. He has to make it."" a) Make a network with the names of the characters from the excerpt. Then describe the relationship between them and their feelings for each other. Give examples. b) Agree on adjectives that best describe each character (e.g. brave, easy-going, honest ...). Support your ideas with examples from the text. snort schnauben gun Waffe, Gewehr lower senken aim zielen pass out ohnmächtig werden tie up verbinden wound Wunde conscious bei Bewusstsein pound (wild) pochen beneath unter brave mutig 00 0 0 0 0 Text"
make,TEXTBOOK,,IDIOMATIC,". For a moment he struggled against them. ""I have to be with Bill."" ""It's all right."" ""Bill needs me,"" said Colm. ""They're getting the Flying Doctor out here. We don't know if the old man will make it if we have to drive him down to the hospital in Katherine. Best to fly him to Darwin."" Colm felt the blood drain from his face. ""He will make it. He has to make it."" a) Make a network with the names of the characters from the excerpt. Then describe the relationship between them and their feelings for each other. Give examples. b) Agree on adjectives that best describe each character (e.g. brave, easy-going, honest ...). Support your ideas with examples from the text. snort schnauben gun Waffe, Gewehr lower senken aim zielen pass out ohnmächtig werden tie up verbinden wound Wunde conscious bei Bewusstsein pound (wild) pochen beneath unter brave mutig 00 0 0 0 0 Text File <------------------------------------------------------------------- I Come From"
make,TEXTBOOK,,IDIOMATIC,"and who I have left I come from last year and last year and I don't notice how I've changed I come from looking in the mirror and looking online to find myself • lives in London I come from stories, myths, legends and folk tales I come from lullabies and pop songs, Hip Hop and poetry I come from griots, grandmothers and her-story tellers I come from published words and strangers' smiles I come from my own pen but I see people torn apart like paper Each a story or poem that never made it into a book. Dean Atta: • born instead • studied English and philosophy • 0 : Winner of the London Poetry Award • 0 : published poetry collection, ¡HM Jigsaw a) Form groups of three. Some groups work on verses - , some on - , some on - . Read and discuss your group's verses and take notes on what they mean. b) Form new groups of three with students who read the other verses. Use your notes to explain what your verses were about. Discuss what the"
make,TEXTBOOK,,LITERAL,"Flugzeugtreibstoff issue ['ijui 'isjui] (Streit-)Frage shallow solutions oberflächliche Lösungen unrestricted imagination grenzenlose Phantasie decent ['diisnt] anständig marvellous wundervoll effort ['efat] Anstrengung undelivered apolgies [a'püladjiz] nicht ausgesprochene Entschuldigungen trust (ver)trauen folk tale Volksmärchen griots (pl) ['griiauz] Bezeichnung f. afrik. Sänger tear apart [tea], tore, torn zerreißen 0 Text File ( f Veggie Panini is the Answer to Everything by Sara Holbrook and Allan Wolf I don't know what makes two people ""just friends"" on Thursday and ""more than friends"" on Friday. But today was Friday. The one-hundredth look was different from the first ninety-nine. Today's ""Hi"" was different from every ""Hi"" that came before. I swear I wasn't smitten, but then . . . the lunch bell rang. And there you are: sitting at our usual lunchroom table (has she always sat like that?) and we look at each other (has she always looked like that?) and"
make,TEXTBOOK,,IDIOMATIC,"smitten verknallt chew [tju:] kauen hinge Scharnier picture sich vorstellen, vor sich sehen mutter murmeln sweat [swet] Schweiß stained fleckig pummel sb. auf jn. einschlagen pain Schmerz tease [ti:z] hänseln, ärgern bicker sich zanken whine jammern get down zur Sache kommen have sb.' s back jm. Rückendeckung geben walk tall erhobenen Hauptes gehen stick together zusammenhalten 0 Text File Roar Text and music by Katy Perry and others I used to bite my tongue and hold my breath Scared to rock the boat and make a mess So I sat quietly, agreed politely I guess that I forgot I had a choice I let you push me past the breaking point I stood for nothing, so I fell for everything You held me down, but I got up (hey!) Already brushing off the dust You hear my voice, your hear that sound Like thunder, gonna shake your ground You held me down, but I got up Get ready 'cause I've had enough I see it all, I see it now a) The"
make,TEXTBOOK,,LITERAL,"You held me down, but I got up (hey!) Already brushing off the dust You hear my voice, your hear that sound Like thunder, gonna shake your ground You held me down, but I got up Get ready 'cause I've had enough I see it all, I see it now a) The singer speaks about her past and insists that her future will be different. Say in what ways you think she wants to change. b) The song uses imagery to express the writer's feelings. Make a list of the images used. I got the eye of the tiger, a fighter Dancing through the fire 'Cause I am the champion, and you're gonna hear me roar Louder, louder than a lion Cause I am a champion, and you're gonna hear me roar! Chorus Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh You're gonna hear me roar! Now I'm floating like a butterfly Stinging like a bee I earned"
make,TEXTBOOK,,IDIOMATIC,"I am a champion, and you're gonna hear me roar! Chorus Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh Oh oh oh oh oh oh oh oh You're gonna hear me roar! Now I'm floating like a butterfly Stinging like a bee I earned my stripes I went from zero, to my own hero Repeat verses and Repeat chorus twice Roar, roar, roar, roar, roar! TIP Imagery Similes and metaphors are two kinds of imagery. They are used to make a statement more visual and therefore stronger. A simile compares two things with each other. It uses the words like, as or than: His words were like a knife. His words were sharper than a knife. A metaphor is a word or phrase which is used in a different context from its usual one. His words were a knife in my heart. His words cut me to pieces. Here, words are not just compared with a knife. Instead they are a knife. This is why a metaphor is"
make,TEXTBOOK,,IDIOMATIC,", words are not just compared with a knife. Instead they are a knife. This is why a metaphor is more powerful than a simile. c) Compare your results. Think of other similes or metaphors you could use to express the same ideas. Repeat verse Repeat chorus d) Now listen to the song and comment on how strongly the singers ideas come across. roar [ro:] brüllen I bite my tongue [tAg] ich beiße mir auf die Zunge; ich halte den Mund rock the boat Ärger machen make a mess etwa: Mist bauen fall for sth. auf etwas hereinfallen brush sth. off [brAj] abbürsten, abklopfen float schweben sting stechen bee Biene stripe (Ärmel-)Streifen (milit. Rangabzeichen) imagery ['imidjari] Bildsprache, Metaphorik simile ['simali] Vergleich metaphor ['metafo:, 'metafa] Metapher visual ['vijual] bildhaft; sichtbar therefore daher 0 Text File Years (fl) by Lukas Forchhammer and others Once I was seven years old, my mama told me, ""Go"
make,TEXTBOOK,,IDIOMATIC,"a mess etwa: Mist bauen fall for sth. auf etwas hereinfallen brush sth. off [brAj] abbürsten, abklopfen float schweben sting stechen bee Biene stripe (Ärmel-)Streifen (milit. Rangabzeichen) imagery ['imidjari] Bildsprache, Metaphorik simile ['simali] Vergleich metaphor ['metafo:, 'metafa] Metapher visual ['vijual] bildhaft; sichtbar therefore daher 0 Text File Years (fl) by Lukas Forchhammer and others Once I was seven years old, my mama told me, ""Go make yourself some friends or you'll be lonely."" Once I was seven years old It was a big big world, but we thought we were bigger Pushing each other to the limits, we were learning quicker By eleven smoking herb and drinking burning liquor Never rich so we were out to make that steady figure Once I was eleven years old, my daddy told me, ""Go get yourself a wife or you'll be lonely."" Once I was eleven years old I always had that dream, like my daddy before"
make,TEXTBOOK,,IDIOMATIC,"'metafo:, 'metafa] Metapher visual ['vijual] bildhaft; sichtbar therefore daher 0 Text File Years (fl) by Lukas Forchhammer and others Once I was seven years old, my mama told me, ""Go make yourself some friends or you'll be lonely."" Once I was seven years old It was a big big world, but we thought we were bigger Pushing each other to the limits, we were learning quicker By eleven smoking herb and drinking burning liquor Never rich so we were out to make that steady figure Once I was eleven years old, my daddy told me, ""Go get yourself a wife or you'll be lonely."" Once I was eleven years old I always had that dream, like my daddy before me So I started writing songs, I started writing stories Something about that glory just always seemed to bore me 'Cause only those I really love will ever really know me Once I was twenty years old, my story got told Before the morning sun, when life was lonely Once I was"
make,TEXTBOOK,,IDIOMATIC,"lonely."" Once I was eleven years old I always had that dream, like my daddy before me So I started writing songs, I started writing stories Something about that glory just always seemed to bore me 'Cause only those I really love will ever really know me Once I was twenty years old, my story got told Before the morning sun, when life was lonely Once I was twenty years old I only see my goals, I don't believe in failure 'Cause I know the smallest voices, they can make it major I got my boys with me, at least those in favor And if we don't meet before I leave, I hope I'll see you later Once I was twenty years old, my story got told I was writing about everything I saw before me Once I was twenty years old a) Read the lyrics of the song. Say what advice the narrator's parents give him and whether he follows it. b) Explain the narrator's dream and whether or not he realizes it. 0 liquor [lika] Spirituosen"
make,TEXTBOOK,,IDIOMATIC,"I got my boys with me, at least those in favor And if we don't meet before I leave, I hope I'll see you later Once I was twenty years old, my story got told I was writing about everything I saw before me Once I was twenty years old a) Read the lyrics of the song. Say what advice the narrator's parents give him and whether he follows it. b) Explain the narrator's dream and whether or not he realizes it. 0 liquor [lika] Spirituosen, Alkohol make a steady figure ['stedi] ein regelmäßiges Einkommen erzielen glory Ruhm, Ehre bore sb. jn. langweilen failure ['feilja] Versagen, Scheitern make it major ['meidja] groß rauskommen those in favor die, die für mich sind/die mich unterstützen lyrics (pl) ['liriks] Liedtext narrator [na'reita] Erzähler/in Text File Soon we'll be thirty years old, our songs have been sold We've traveled around the world and we're sdU roammg Soon we'll be thirty"
make,TEXTBOOK,,IDIOMATIC,"I was twenty years old, my story got told I was writing about everything I saw before me Once I was twenty years old a) Read the lyrics of the song. Say what advice the narrator's parents give him and whether he follows it. b) Explain the narrator's dream and whether or not he realizes it. 0 liquor [lika] Spirituosen, Alkohol make a steady figure ['stedi] ein regelmäßiges Einkommen erzielen glory Ruhm, Ehre bore sb. jn. langweilen failure ['feilja] Versagen, Scheitern make it major ['meidja] groß rauskommen those in favor die, die für mich sind/die mich unterstützen lyrics (pl) ['liriks] Liedtext narrator [na'reita] Erzähler/in Text File Soon we'll be thirty years old, our songs have been sold We've traveled around the world and we're sdU roammg Soon we'll be thirty years old I'm still learning about life My woman brought children for me So I can sing them all my songs And I can tell them stories Most of"
make,TEXTBOOK,,LITERAL,"songs have been sold We've traveled around the world and we're sdU roammg Soon we'll be thirty years old I'm still learning about life My woman brought children for me So I can sing them all my songs And I can tell them stories Most of my boys are with me Some are still out seeking glory And some I had to leave behind My brother, I'm still sorry Soon I'll be sixty years old, my daddy got: sixty-one Remember life, and then your life becomes a better one I made a man so happy when I wrote a letter once I hope my children come and visit once or twice a month Once I was seven years old Soon I'll be sixty years old, will I think the world is cold Or will I have a lot of children who can warm me? Soon I'll be sixty years old Soon I'll be sixty years old, will I think the world is cold Or will I have a lot of children who can warm me? Soon I'll be sixty years old Once I"
make,TEXTBOOK,,IDIOMATIC,"my children come and visit once or twice a month Once I was seven years old Soon I'll be sixty years old, will I think the world is cold Or will I have a lot of children who can warm me? Soon I'll be sixty years old Soon I'll be sixty years old, will I think the world is cold Or will I have a lot of children who can warm me? Soon I'll be sixty years old Once I was seven years old, my mama told me, ""Go make yourself some friends or you'll be lonely."" Once I was seven years old c) Watch the video and listen to the song. Use these lines to write your own lyrics about your life: • Once I was seven years old, my mama told me ... • Once I was seven years old, my mama told me ... • Once I was ... years old ... • Soon we'll be ... years old ... • Soon I'll be ... years old ... roam [raum] umherziehen, durch die Gegend"
make,TEXTBOOK,,IDIOMATIC,"with foreign governments. Commander in Chief - head of the military with control over the use of nuclear weapons. The president can decide to send the army, the air force and the navy into a conflict. THE WHITE HOUSE Office of the Press Secretary The President's schedule for next week • On Tuesday, the President will announce new policies on gun ownership. This proposal will then come before Congress. • On Wednesday morning, the President will receive the Presidential Daily Briefing in the Oval Office. Later, mid-morning the President will make a televised statement on the number of American troops currently stationed abroad and on plans for the coming year. • On Thursday, the President will announce the name of the new Head of the Environmental Protection Agency. • On Friday morning the President will meet the Presidents of the European Council and the European Commission to discuss US-EU cooperation infighting terrorism, supporting economic growth, and addressing the global refugee crisis. In the evening, the President will participate in a NATO family photo and attend a working dinner with NATO leaders. Research the"
make,TEXTBOOK,,LITERAL,"monos (alone) and arkhein (to rule). Today the British monarch does not rule alone. In fact, he or she plays no active part in government. Their role is ceremonial. For over 00 years, however, monarchs were powerful figures whose conflicts with people and parliament have shaped modern Britain. 0 : The Norman invasion For hundreds of years in Anglo-Saxon England, different parts of the country had different kings. However, by the 0th century, all England was united under one king, who wanted to make the monarchy a stronger power in the country. A key moment was the 0 invasion of England by the Duke of Normandy (in France), who defeated the last Anglo-Saxon King at the Battle of Hastings. As the new king, supported by a strong army, William I increased royal power all over the country. : King John and the Magna Carta King John's reputation is so bad that no king of England has used that name for over 00 years. To pay for his wars in France, John took land from"
make,TEXTBOOK,,LITERAL,"Wow (I never • see) a German cookbook in English before. (you buy ) it? Yes, (I • buy) it. It (not be) very expensive. Choose the correct form of the verbs in brackets. The signal words can help you. REVISION I saw the ferry arriving (Participle clauses after verbs of perception) p. You can also use participle clauses after verbs of perception like see, notice, ... GF 0: Participle clauses (p. ) a) Use the given verbs to make sentences about the pictures. A C I (notice) a person (throw) rubbish on the ground. I (smell) a cake (burn) in the oven. I (feel) a spider (climb) up my leg. I (see) the ferry (arrive) in Sydney Harbour. I (hear) somebody (come) up the stairs. b) Imagine you are in Sydney. Describe what you see, hear, smell and feel. Here are some ideas: see: people -"
make,TEXTBOOK,,LITERAL,"shine - my face • waves - hit - legs More help Part B Practice Everyone was outside f p. 0 Complete sentences A-F with ideas from the box, using a participle clause. Have you seen the photo of Rover ... ? This is Ella on her way to a party . Everyone was outside Jake was standing in Fluff is walking along the greenhouse ... the piano ... Mum was in the car ... f carry some presents • catch a Frisbee • hang her feet out of the window • hold a box of tomatoes • make an awful noise • play in the park • play interesting music • relax in the front seat • smile for the camera • stand in a queue • wait to go in • want to buy tickets • wear a beard __________________________> A trip that went wrong p. a) Write a short text (about ten sentences) about a trip that went wrong. Using a participle clause where it fits can improve your style. This overview may help you. packing my/his/... bag I noticed . While waiting for the"
make,TEXTBOOK,,LITERAL,park. We ( et) off and push them. You aren't supposed to ride bikes in this park. We'd better get off and push them. I (buy) some apples and bananas today. You (eat) lots of fruit. You (not • put) bananas in the fridge. You (take) them out again. You (not • wear) shoes in the living room. You (take) them off now. We ( jrr) down the music. We (not • make ) noise after ten in the evening. You (not • use) a dictionary in the test. So you ( av ) it outside. You ()ic ) up that paper bag. You (not • leave) any rubbish here. We ( urry). We (be) at the airport 0 minutes before the flight leaves. More help Part B Practice Statistics from different countries p. a) Look at the table and say what kind of information is given. Compare the three countries with each other and
make,TEXTBOOK,,LITERAL,a look. (I • not do) anything else this evening. EXTRA Have your hair cut (have something done) p. b) ; Say what you or your family would usually do in these situations and give reasons. • Your hair is too long. • You need a new key/a passport photo. • Your bike/phone/TV is broken. • Your bedroom/kitchen needs painting. I'd We'd hair cut always my bike/phone/TV repaired. never have our new key made . sometimes a passport photo taken. bedroom/kitchen painted. I wouldn't be able to do it myself. We don't know how to do it ourselves It's really easy. Speaking course A job interview step Think of tips p. You'll give a better interview if you remember the Ps: Prepare - Practise - Present - Participate In which of the Ps would you put these tips? Before the interview PREPARE ? PRACTISE Y At the interview PRESENT PARTICIPATE Arrive on time. • Ask for a glass of water.
make,TEXTBOOK,,LITERAL,"for cyclists. But she also explained that bike paths (cost) a lot of money and that the roads in the town centre (be) too narrow. She also said that many shops (dislike) bike paths because it (mean) fewer parking spaces for cars. However, she promised that she (ask) the next council meeting to consider the issue. Reporting on a demonstration (Indirect speech) p. b) Complete this report about the demonstration. Add verbs be (x ) • can • have • make • not want • from the box and use indirect speech where necessary. say • take (x ) • tell • travel Anti-lab protest August A demonstration ... place in central London yesterday against government plans on animal testing. Almost 00 people ... part in the protest at Marble Arch. The planned laws ... it easier for laboratories to use cats and dogs in animal testing. A -year-old activist from Plymouth said that she . a cat owner and that the animal in the laboratory ... be her cat. She insisted that animal"
make,TEXTBOOK,,LITERAL,"planned laws ... it easier for laboratories to use cats and dogs in animal testing. A -year-old activist from Plymouth said that she . a cat owner and that the animal in the laboratory ... be her cat. She insisted that animal testing ... not necessary One protester from Cambridge ... that he ... 00 miles to be there, because ""it ... a huge issue"". A young woman from Scotland ... me that she ... the animals to be in pain. She added that the protesters were there because they ... to make the government listen to them. 0 More help Let's protest (Verb gerund) p. Remember, the verbs in orange in the text below are always followed by a gerund (e.g. hanging ). Complete the text using the correct form of the verbs in the box. hang out • get • join in • paint • spend • take • try Dan really enjoyed hanging out at his school's afternoon youth club. He couldn't imagine ... his free time anywhere else and was very upset when the school decided to close the"
make,TEXTBOOK,,IDIOMATIC,"farms. that the world was a good and kind place. He invited the presenter to his farm. Ms Rosen to his farm. But then he refused to continue the discussion ... to get his facts right ... ... after Ms Rosen said that the tours didn't show everything. that journalists arrange tours for the public. 0 Finally Ms Rosen suggested that it was all a trick. visiting the website www.CAAC.org. Early finisher Which place in Sydney? p. , The Rocks A: Actually, if you're going there, make sure you see Hornby Lighthouse. B: Hornby Lighthouse? A: It's a historic building, built in , and a great place to watch whales too. B: Whales! I've never a whale before. A: They pass by on their way to the coast. And of course, there's also a great view of everyone out on the water enjoying themselves. In these dialogues, people are talking about some of the places you read about on p. . Read them and try and work out which place"
make,TEXTBOOK,,IDIOMATIC,". Why don't you find some good vegetarian recipes on the internet and offer to cook a meal for the whole family? e You should think about an alternative and ask your parents again. Maybe you could plan something with just four or five friends. If you start early, then there won't be a problem with music in the evening. Or could you meet at a local youth club? Early finisher Cartoon captions p. , Prefixes and suffixes Use prefixes (dis-, un-, im- etc) to make the opposite of the word in the box. honest • kind • patient • polite • practical • responsible • respectful • tolerant Then write captions for the cartoons below. Use one of the opposites you made in each caption. Change one letter p. , Text messages Change one letter of each word to get a word that matches the definition. Write the new words on a piece of paper and underline the changed letters. The underlined letters make up two words. What are they? CHEAP get something by being dishonest WISH understanding"
make,TEXTBOOK,,LITERAL,"could plan something with just four or five friends. If you start early, then there won't be a problem with music in the evening. Or could you meet at a local youth club? Early finisher Cartoon captions p. , Prefixes and suffixes Use prefixes (dis-, un-, im- etc) to make the opposite of the word in the box. honest • kind • patient • polite • practical • responsible • respectful • tolerant Then write captions for the cartoons below. Use one of the opposites you made in each caption. Change one letter p. , Text messages Change one letter of each word to get a word that matches the definition. Write the new words on a piece of paper and underline the changed letters. The underlined letters make up two words. What are they? CHEAP get something by being dishonest WISH understanding thanks to experience TEST words that make up a book, magazine, etc. ADVERB message that helps to sell a product CATCH look well together TENTH hard white things used to bite NIGHTS what you go to see"
make,TEXTBOOK,,IDIOMATIC,"and suffixes Use prefixes (dis-, un-, im- etc) to make the opposite of the word in the box. honest • kind • patient • polite • practical • responsible • respectful • tolerant Then write captions for the cartoons below. Use one of the opposites you made in each caption. Change one letter p. , Text messages Change one letter of each word to get a word that matches the definition. Write the new words on a piece of paper and underline the changed letters. The underlined letters make up two words. What are they? CHEAP get something by being dishonest WISH understanding thanks to experience TEST words that make up a book, magazine, etc. ADVERB message that helps to sell a product CATCH look well together TENTH hard white things used to bite NIGHTS what you go to see when you visit a place PAST hit or kick a ball to players on your team SWEET get wet skin when you are hot 0 STATE place in theatre where actors act STOP a surface you put your foot on when going Early finisher Check"
make,TEXTBOOK,,IDIOMATIC,"the box. honest • kind • patient • polite • practical • responsible • respectful • tolerant Then write captions for the cartoons below. Use one of the opposites you made in each caption. Change one letter p. , Text messages Change one letter of each word to get a word that matches the definition. Write the new words on a piece of paper and underline the changed letters. The underlined letters make up two words. What are they? CHEAP get something by being dishonest WISH understanding thanks to experience TEST words that make up a book, magazine, etc. ADVERB message that helps to sell a product CATCH look well together TENTH hard white things used to bite NIGHTS what you go to see when you visit a place PAST hit or kick a ball to players on your team SWEET get wet skin when you are hot 0 STATE place in theatre where actors act STOP a surface you put your foot on when going Early finisher Check the corrections p. , Writing a letter of application There are mistakes in this letter. But the person who corrected it has"
make,TEXTBOOK,,LITERAL,"bite NIGHTS what you go to see when you visit a place PAST hit or kick a ball to players on your team SWEET get wet skin when you are hot 0 STATE place in theatre where actors act STOP a surface you put your foot on when going Early finisher Check the corrections p. , Writing a letter of application There are mistakes in this letter. But the person who corrected it has underlined ! Decide which of the underlined words really are mistakes, and why (grammar, spelling, wrong word...?). Make a list in your exercise book. Dear Ms Anderson, I am writing about the announcement on your website. I would love to work at your hotel this summer. As you can see from my CV, I am years. I am learning english since eight years and it would be great to have the chance to practise my language skills at your Kids Club. I have many experience with childrens. For example I babysit for my neighbours kids every weekend and I have two younger brothers. Sport is one of my hobbys"
make,TEXTBOOK,,IDIOMATIC,"long line of travellers hoping to get onto another flight. Suddenly an angry passenger pushed his way to the check-in desk. He slapped his ticket down on the counter and said, ""I HAVE to be on this flight and it HAS to be FIRST CLASS"". Cartoon captions p. , Describing and interpreting images Find another early finisher and discuss the message of each cartoon. Then write captions for each one. Early finisher Definitions p. , Write down the correct word for each definition. Use the given letter for each word to make another word. Then write a definition for that word. show that you disagree strongly with something ( ) letter the group of people responsible for controlling a country ( 0) letter an event when people come together to oppose or support something ( ) letter the process of choosing people for a public or political ( ) letter stopping work to try and get better pay or conditions ( ) letter a number of activities planned to achieve a goal ( ) letter make your choice in an election ( ) letter the group of people who"
make,TEXTBOOK,,LITERAL,"word for each definition. Use the given letter for each word to make another word. Then write a definition for that word. show that you disagree strongly with something ( ) letter the group of people responsible for controlling a country ( 0) letter an event when people come together to oppose or support something ( ) letter the process of choosing people for a public or political ( ) letter stopping work to try and get better pay or conditions ( ) letter a number of activities planned to achieve a goal ( ) letter make your choice in an election ( ) letter the group of people who are elected to make laws ( 0) letter Presentation tips p. 0 , Study skills: Refining your presentation techniques Match two boxes to make a presentation tip. Write the tips in your exercise book. PRESENTATION TIPS , Practise as often as you can. (MAKE EYE) OPENER) (EARLY) f END WITH ( PRACTISE AS OFTEN ' < SMILE AT) [A SCRIPT ( USE A STRONG ( DON'T READ OUT 0(ARRIVE ) (DO"
make,TEXTBOOK,,LITERAL,"Then write a definition for that word. show that you disagree strongly with something ( ) letter the group of people responsible for controlling a country ( 0) letter an event when people come together to oppose or support something ( ) letter the process of choosing people for a public or political ( ) letter stopping work to try and get better pay or conditions ( ) letter a number of activities planned to achieve a goal ( ) letter make your choice in an election ( ) letter the group of people who are elected to make laws ( 0) letter Presentation tips p. 0 , Study skills: Refining your presentation techniques Match two boxes to make a presentation tip. Write the tips in your exercise book. PRESENTATION TIPS , Practise as often as you can. (MAKE EYE) OPENER) (EARLY) f END WITH ( PRACTISE AS OFTEN ' < SMILE AT) [A SCRIPT ( USE A STRONG ( DON'T READ OUT 0(ARRIVE ) (DON'T SPEAK ( YOUR AUDIENCE (TEST ALL ' f NOTES) (A BANG ( KEEP"
make,TEXTBOOK,,LITERAL,"responsible for controlling a country ( 0) letter an event when people come together to oppose or support something ( ) letter the process of choosing people for a public or political ( ) letter stopping work to try and get better pay or conditions ( ) letter a number of activities planned to achieve a goal ( ) letter make your choice in an election ( ) letter the group of people who are elected to make laws ( 0) letter Presentation tips p. 0 , Study skills: Refining your presentation techniques Match two boxes to make a presentation tip. Write the tips in your exercise book. PRESENTATION TIPS , Practise as often as you can. (MAKE EYE) OPENER) (EARLY) f END WITH ( PRACTISE AS OFTEN ' < SMILE AT) [A SCRIPT ( USE A STRONG ( DON'T READ OUT 0(ARRIVE ) (DON'T SPEAK ( YOUR AUDIENCE (TEST ALL ' f NOTES) (A BANG ( KEEP IT fUSE < AUDIENCE) ( EQUIPMENT 0 f CONTACT f AS YOU CAN) ( TOO FAST (FACE YOUR ("
